2019-06-28 19:01:17,236 [MainThread  ] [INFO ]  Host ('127.0.0.1', 56679) sent command "info" to ServiceManager
2019-06-28 19:01:30,667 [Thread-3    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:01:31,315 [Thread-4    ] [INFO ]  custom plot creation finished in 0.647057741 sec.
2019-06-28 19:11:15,347 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58967) sent command "info" to ServiceManager
2019-06-28 19:11:26,605 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:27,194 [Thread-6    ] [INFO ]  custom plot creation finished in 0.588414917 sec.
2019-06-28 19:11:35,726 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58999) sent command "stop django" to ServiceManager
2019-06-28 19:11:44,161 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:44,688 [Thread-8    ] [INFO ]  custom plot creation finished in 0.525624491 sec.
2019-06-28 19:11:45,469 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:45,717 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:45,933 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:46,183 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:47,149 [Thread-9    ] [INFO ]  custom plot creation finished in 1.679599844 sec.
2019-06-28 19:11:47,962 [Thread-10   ] [INFO ]  custom plot creation finished in 2.230050168 sec.
2019-06-28 19:11:48,307 [Thread-11   ] [INFO ]  custom plot creation finished in 2.363255058 sec.
2019-06-28 19:11:48,312 [Thread-12   ] [INFO ]  custom plot creation finished in 2.100859771 sec.
2019-06-28 19:11:55,907 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:56,389 [Thread-13   ] [INFO ]  custom plot creation finished in 0.480359054 sec.
2019-06-29 17:15:47,381 [Thread-2    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/
2019-06-29 17:15:47,382 [Thread-2    ] [ERROR]  Data for HomePage not found! 
2019-06-29 17:29:12,256 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57082) sent command "info" to ServiceManager
2019-06-29 17:29:36,166 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57473) sent command "info" to ServiceManager
2019-06-29 17:29:37,047 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57488) sent command "info" to ServiceManager
2019-06-29 17:29:37,365 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57495) sent command "info" to ServiceManager
2019-06-29 17:29:37,590 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57497) sent command "info" to ServiceManager
2019-06-29 17:29:37,798 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57499) sent command "info" to ServiceManager
2019-06-29 17:29:37,976 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57502) sent command "info" to ServiceManager
2019-06-29 17:29:38,157 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57506) sent command "info" to ServiceManager
2019-06-29 17:30:36,070 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58447) sent command "info" to ServiceManager
2019-06-29 17:30:37,256 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58478) sent command "info" to ServiceManager
2019-06-29 17:30:37,670 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58483) sent command "info" to ServiceManager
2019-06-29 17:30:50,206 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58692) sent command "info" to ServiceManager
2019-06-29 17:30:51,149 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58705) sent command "info" to ServiceManager
2019-06-29 17:30:51,542 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58714) sent command "info" to ServiceManager
2019-06-29 17:30:51,886 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58715) sent command "info" to ServiceManager
2019-06-29 17:30:52,125 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58721) sent command "info" to ServiceManager
2019-06-29 17:30:52,334 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58730) sent command "info" to ServiceManager
2019-06-29 17:30:52,529 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58734) sent command "info" to ServiceManager
2019-06-29 17:30:52,710 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58735) sent command "info" to ServiceManager
2019-06-29 17:30:52,884 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58736) sent command "info" to ServiceManager
2019-06-29 17:30:53,072 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58738) sent command "info" to ServiceManager
2019-06-29 17:30:53,244 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58746) sent command "info" to ServiceManager
2019-06-29 17:30:53,413 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58753) sent command "info" to ServiceManager
2019-06-29 17:30:53,886 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58755) sent command "info" to ServiceManager
2019-06-29 17:30:53,935 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58756) sent command "info" to ServiceManager
2019-06-29 17:30:54,108 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58758) sent command "info" to ServiceManager
2019-06-29 17:30:54,235 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58767) sent command "info" to ServiceManager
2019-06-29 19:46:10,593 [ThreadPoolEx] [INFO ]  30 plots (1.495MB) removed because they were older than 86400 seconds.
2019-06-30 10:18:16,743 [MainThread  ] [INFO ]  Cleaned log file in 0.031 sec. Processed 488 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 58.279KB
2019-06-30 10:18:16,769 [MainThread  ] [INFO ]  Cleaned log file in 0.026 sec. Processed 489 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 58.443KB
2019-06-30 10:18:16,794 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 490 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 58.607KB
2019-06-30 10:18:16,819 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 491 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 58.771KB
2019-06-30 10:18:16,844 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 492 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 58.936KB
2019-06-30 10:18:16,868 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 493 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 59.1KB
2019-06-30 10:18:16,893 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 494 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 59.262KB
2019-06-30 10:18:16,918 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 495 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 59.426KB
2019-06-30 10:18:16,941 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 496 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 59.59KB
2019-06-30 10:18:16,962 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 497 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 59.753KB
2019-06-30 10:18:16,985 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 498 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 59.917KB
2019-06-30 10:18:17,009 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 499 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 60.081KB
2019-06-30 10:18:17,032 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 500 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 60.245KB
2019-06-30 10:18:17,057 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 501 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 60.409KB
2019-06-30 10:18:17,085 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 502 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 60.573KB
2019-06-30 10:18:17,115 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 503 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 60.737KB
2019-06-30 10:18:17,142 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 504 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 60.9KB
2019-06-30 10:18:17,169 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 505 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 61.062KB
2019-06-30 10:18:17,205 [MainThread  ] [INFO ]  Cleaned log file in 0.035 sec. Processed 506 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 61.227KB
2019-06-30 10:18:17,228 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 507 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 61.391KB
2019-06-30 10:18:17,251 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 508 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 61.555KB
2019-06-30 10:18:17,276 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 509 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 61.719KB
2019-06-30 10:18:17,300 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 510 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 61.883KB
2019-06-30 10:18:17,328 [MainThread  ] [INFO ]  Cleaned log file in 0.028 sec. Processed 511 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 62.047KB
2019-06-30 10:18:17,353 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 512 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 62.211KB
2019-06-30 10:19:54,485 [ThreadPoolEx] [DEBUG]  measured values [90.746, -56.033]
2019-06-30 10:19:54,485 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 10:19:54,486 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T10:20:00'
2019-06-30 10:29:55,725 [ThreadPoolEx] [DEBUG]  measured values [51.032, -65.013]
2019-06-30 10:29:55,726 [ThreadPoolEx] [DEBUG]  saved values in day181in19.csv
2019-06-30 10:29:55,726 [ThreadPoolEx] [INFO ]  Measured and saved under label '2019-06-30T10:30:00'
